pk_UUID,Pure_IUPAC_name,Pure_Molecular_Weight,Pure_Molecular_Formula,Pure_CAS,Pure_Synonyms,Pure_LFL_LEL,Pure_UFL_UEL,Pure_Flash_Point,Pure_Flash_Point_Measured,Pure_Autoignition_Temp,Pure_Peroxide Former,Pure_Rat_ Oral_LD50,Pure_OSHA_Categories,Pure_Comments,Pure_Melting_Point,Pure_Measured_or_predicted_melting_point,Pure_Source_melting_point,Pure_Boiling_Point,Pure_Measured_or_predicted_boiling_point,Pure_Source_boiling_point,Pure_Density,Pure_Density_units,Pure_Density_Temp,Pure_source_density,Pure_Density_Measured,Pure_Viscosity,Pure_viscosity_units,Pure_viscosity_Temp,Pure_Viscosity_source,Pure_Heat_of_Vaporization,Pure_HoV_units,Pure_HoV_temperature,Pure_HoV_source,Pure_Heat_of_Vaporization_kg,Pure_Vapor_Pressure,Pure_vapor_pressure_units,Pure_temperature_vapor_pressure,Pure_source_vapor_pressure,Pure_DVPE,Pure_LHV,Pure_LHV_units,Pure_source_LHV,Pure_LHV_volume,Pure_Critical Pressure,Pure_Critical_Temperature,Pure_Acentric_Factor,Pure_Lubricity,Pure_Corrosion,Pure_Stability,Pure_Surface_Tension,Pure_Surface_Tension_Test_Temp,Pure_PMI,Pure_MON,Pure_source_MON,Pure_RON,Pure_source_RON,Pure_DCN,Pure_measured_or_predicted_DCN,Pure_source_DCN,Pure_Water_Solubility,Pure_water_solubility_units,Pure_measured_or_predicted_water_solubility,Pure_temperature_water_solubility,Pure_source_water_solubility,Pure_Dispersion,Pure_Polarity,Pure_Hydrogen_Bonding,Pure_Supplier,Univ_Carbon_Weight,Univ_Hydrogen_Weight,Univ_Oxygen_Weight,Univ_Sulfur,Univ_Nitrogen,Univ_source_CHNSO,Pure_Stoichiometric Air to Fuel Ratio,Pure_HOV to Stoichiometric Air to Fuel Ratio,------------------------,Blend_Name,Blend_Primary Component,Blend_Secondary Component,Blend_Other Components,Blend component primary CAS,Blend component secondary CAS,Blend_component other CAS,Blend_Peroxide Former,Blend_Flash point,Blend_Cloud Point,Blend_Cloud_Point_Other,Blend_Predicted Cloud Point,Blend_Density,Blend_Density Units,Blend_Density Temperature,Blend_Density Source,Blend_viscosity,Blend_viscosity_units,Blend_viscosity_temp,Blend_viscosity_source,Blend_HoV,Blend_HoV_units,Blend_HoV_temp,Blend_HoV_source,Blend_DVPE,Blend_DVPE_units,Blend_DVPE_temp,Blend_DVPE_source,Blend_LHV,Blend_LHV_units,Blend_LHV_source,Blend_Peroxide Value,Blend_Peroxide Value Other,Blend_Acid Value,Blend_acid value other,Blend_MON,Blend_source MON blend,Blend_MON1,Blend_MON2,Blend_MON3,Blend_MON1_percent,Blend_MON2_percent,Blend_MON3_percent,Blend_MON_Source,Blend_RON,Blend_Source RON blend,Blend_RON1,Blend_RON2,Blend_RON3,Blend_RON1_percent,Blend_RON2_percent,Blend_RON3_percent,Blend_RON_Source,Blends_DNC,Blends_DNC_Source,Blend_PMI,Blend_Source PMI blend,Blend_measured_or_predicted_YSI,Blend_YSI,Blend_Source YSI blend,Blend_Oxidation Stability,Blend_Ox stab other,Blend_Themal Stability,Blend_thermal stability other,Blend_Corrosion_Other,Blend_Corrosion,Blend_Comments,___Identifier,CAS_filtered,CAS_Blend_list,Distillation curve IBP,Distillation T5,Distillation T10,Distillation T15,Distillation T20,Distillation T30,Distillation T40,Distillation T50,Distillation T60,Distillation T70,Distillation T80,Distillation T90,Distillation T95,Distillation FBP,Distallation_Source,Recovered,Residue,Loss,concat_name_cas2,concat_description,Pure_Functional_group,Pure_Lubricity_Comments,Pure_PMI_Comments,Pure_Surface_Tension_Comments,Pure_BioCompatability,Pure_BioCompatability_Comments,Blends_CAS_Primary_filtered,Blends_CAS_Secondary_filtered,Blends_CAS_Other_filtered,Pure_Blending Octane Information Ron,Pure_Blending Octane Information Mon,Blends_Fuel_Blends_search,Blend_Stoichiometric Air to Fuel Ratio,Blend_HOV to Stoichiometric Air to Fuel Ratio
"419E094C-8C03-4173-8FA9-C4A2B0D60B02","Hexanoic acid, hexyl ester","200.32","C12H24O2","6378-65-0","Hexyl hexanoate","","","99","Measured","","","","2","No serious warnings, cat 2 toxic to aquatic life","-55","Measured","Scifinder","246","Measured","Scifinder",".8689","g/cm3","20","Scifinder","Measured","","","","","48.3","","","Predicted ACD labs Chemspider","241.11","0.013","","25","Predicted ACD labs Chemspider","","","","","","","","","","","","29.1","","","","","45.6","Predicted from DCN","40.17","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","3.517","","Predicted","25","EPI Suite","","","","Sigma, 1kg $70","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","6378650","","","","","","","","","","","","","","","","","","","","Hexanoic acid, hexyl ester","IUPAC Name:	Hexanoic acid, hexyl esterIUPAC Name:	Hexanoic acid, hexyl esterIUPAC Name:	Hexanoic acid, hexyl esterIUPAC Name:	Hexanoic acid, hexyl ester","ester","","","Predicted ACD labs Chemspider","","","","","","","","","",""
"317B55DA-6661-413A-B47B-DB5C4418C5C3","(4R) -1- methyl- 4- (1- methylethenyl) -cyclohexene","136.23","C10H16","5989-27-5","Limonene",".7","6.1","48","Measured","237","","5000","1","Aspiration, skin irritation, and very toxic to aquatic life with long lasting effects","-74.35","Measured","Scifinder","176","Measured","Scifinder",".8402","g/cm3","25","Scifinder","Measured","","","","","39.5","","","Predicted ACD labs Chemspider","289.95","0.19","","20","Pub Chem","","","","","","","","","","","","26","","","","","87.1","D2699, SNL","19","Measured","Pacific Northwest National Laboratory, unpublished","7.57","","Measured","25","Miller, DJ, 2000","17.2","1.8","4.3","Sigma, 500 mL $67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","5989275","","","","","","","","","","","","","","","","","","","","(4R) -1- methyl- 4- (1- methylethenyl) -cyclohexene","IUPAC Name:	(4R) -1- methyl- 4- (1- methylethenyl) -cyclohexeneIUPAC Name:	(4R) -1- methyl- 4- (1- methylethenyl) -cyclohexeneIUPAC Name:	(4R) -1- methyl- 4- (1- methylethenyl) -cyclohexeneIUPAC Name:	(4R) -1- methyl- 4- (1- methylethenyl) -cyclohexene","alkene","","","Farm Chemicals Handbook, Pub Chem","No issues predicted","","","","","","","","",""
"E1B1C334-BA75-47EF-BC87-E9CADE2E552A"," 3,7-dimethyl-1,3,6-octatriene","136.23","C10H16","13877-91-3","Ocimene, mixture of isomers","","","38","Measured","","","","3","No serious warnings","-64.1","Predicted","EPI Suite Chemspider","164.5","Predicted","Scifinder 65C at 13 torr, predicted EPI suite",".8","g/cm3","","Chemspider","Predicted","","","","","39.5","","","ACD labs predicted, Chemspider","289.95","0.21","","25","ACD labs predicted, Chemspider","","","","","","","","","","","","23.3","","","86.8","Predicted Ind. Eng. Chem. Res. 2003, 42, 657-662","108.9","Predicted Ind. Eng. Chem. Res. 2003, 42, 657-662","27.99","Measured","NREL IQT dataYanowitz, J.; Ratcliff, M.A.; McCormick, R.L.; Taylor, J.D.; Murphy, M.J. (2017) “Compendium of Experimental Cetane Numbers,” NREL/TP-5400-67585","2.012","","Predicted","25","EPI Suite Chemspider","16.44","1.71","3.26","Sigma, mixture of isomers 1kg $633 ","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","13877913","","","","","","","","","","","","","","","","","","",""," 3,7-dimethyl-1,3,6-octatriene","IUPAC Name:	 3,7-dimethyl-1,3,6-octatrieneIUPAC Name:	 3,7-dimethyl-1,3,6-octatrieneIUPAC Name:	 3,7-dimethyl-1,3,6-octatrieneIUPAC Name:	 3,7-dimethyl-1,3,6-octatriene","alkene","","","ACD labs predicted, Chemspider","No issues predicted","","","","","","","","",""
"5B0F0E24-2B19-4220-B15F-A5325F46CDA1","Butanoic Acid, butyl ester","144.21","C8H16O2","109-21-7","Butyl butyrate, Butyl butanoate","","","49","Measured","","","","2","No serious warnings, LD50 rabbit, 9520 mg/kg","-91.5","Measured","Scifinder","166","Measured","Scifinder",".8711","g/cm3","20","Scifinder","Measured","","","","","40.2","","","Predicted/ ACD Labs","278.76",".25","","25","Predicted/  ACD Labs","","","","","","","","","","","","27.3","25","","90.7","NREL, March 2016 JCE-4-42309-01, WO #56","97","NREL, March 2016 JCE-4-42309-01, WO #56","17.8","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","500","","Measured","20","Yalkowski, 1992","15.6","2.9","5.6","Sigma, 1kg $61.00","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","109217","","","","","","","","","","","","","","","","","","","","Butanoic Acid, butyl ester","IUPAC Name:	Butanoic Acid, butyl esterIUPAC Name:	Butanoic Acid, butyl esterIUPAC Name:	Butanoic Acid, butyl esterIUPAC Name:	Butanoic Acid, butyl ester","ester","","","Predicted/ ACD Labs","No issues predicted","","","","","","","","",""
"132536B8-511E-4F2D-A20D-4FFC1A7DB3A1","6-Undecanone","170.29","C11H22O","927-49-1","","","","88","Measured","","","","4","No serious warnings, LD50 intravenous Mouse 117 mg/kg","14.5","Measured","Scifinder","228","Measured","Scifinder",".82862","g/cm3","0","Scifinder","Measured","","","","","46.3","","","Predicted ACD labs Chemspider","271.89","0.013","","25","Predicted ACD labs Chemspider","","","","","","","","","","","","27.6","","","","","","","49.36","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","42.95","","Predicted","25","EPI Suite","","","","Sigma, 25g $299.50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","927491","","","","","","","","","","","","","","","","","","","","6-Undecanone","IUPAC Name:	6-UndecanoneIUPAC Name:	6-UndecanoneIUPAC Name:	6-UndecanoneIUPAC Name:	6-Undecanone","ketone","","","Predicted ACD labs Chemspider","","","","","","","","","",""
"EB592FEF-D5AD-47D1-B49D-B4C339139359","2-Heptene (cis)","98.19","C7H14","6443-92-1","","1","","-6","Measured","","","","2","No serious warnings, cat 2 skin irritation","-81.4","Predicted","EPI Suite Chemspider","98.4","Measured","Scifinder",".705","g/cm3","25","Scifinder","Measured","","","","","32.4","","","ACD labs predicted, Chemspider","329.97","11.60","","38","Aldrich MSDS","","","","","","","","","","","","21.9","","","70.5","Predicted Ind. Eng. Chem. Res. 2003, 42, 657-662","72.5","Predicted Ind. Eng. Chem. Res. 2003, 42, 657-662","34.9","Predicted","Dahmen and Marquardt Energy Fuels 2015, 29, 5781 5801","31.08","","Predicted","25","EPI Suite Chemspider","15.79","1.85","2.84","Sigma, 5g $81.30","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","6443921","","","","","","","","","","","","","","","","","","","","2-Heptene (cis)","IUPAC Name:	2-Heptene (cis)IUPAC Name:	2-Heptene (cis)IUPAC Name:	2-Heptene (cis)IUPAC Name:	2-Heptene (cis)","alkene","","","ACD labs predicted, Chemspider","No issues predicted","","","","","","","","",""
"05B32296-000D-49BD-B1B0-809423AB7392","2-Heptene (trans)","98.19","C7H14","14686-13-6","","","","-6.1","Predicted","","","","1","Aspiration","-109.5","Measured","Scifinder","98","Measured","Scifinder",".713","g/cm3","20","Scifinder","Predicted","","","","","32.4","","","Predicted / ACD Labs","329.972","6.11","","25","Predicted/ ACD Labs","","","","","","","","","","","","21.9","25","","69","API Report","73","API Report","","","","15","","Measured","25","Yalkowsky, 1992","15.79","1.85","2.84","Sigma, 1g $82.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","14686136","","","","","","","","","","","","","","","","","","","","2-Heptene (trans)","IUPAC Name:	2-Heptene (trans)IUPAC Name:	2-Heptene (trans)IUPAC Name:	2-Heptene (trans)IUPAC Name:	2-Heptene (trans)","alkene","","","Predicted/ ACD Labs","No issues predicted","","","","","","","","",""
"F073FE3C-F8B3-4B2B-9931-43A06338ACE2","2-Heptanol","116.2","C7H16O","543-49-7","2-heptanol,2-hydroxyheptane, amyl methyl carbinol, 1-methylhexanol, sec-heptyl alcohol","","","60","Measured","","","2580","3","No serious warnings","-39.3","Predicted","EPI Suite Chemspider","159","Measured","Scifinder",".82","g/cm3","","Scifinder","Measured","","mPa.s","","","46.1","kJ/mol","25","Predicted ACD/Labs","396.72",".133","kPa","20","Pubchem","","","","","","","","","","","","27.4","","","","","74.6","NREL, September  2012, JGB-1-40511-01, WO #74","24.65","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","3569","g/L","Predicted","25","EPI Suite Chemspider","15.7","5.4","11.7","Sigma, 1kg $200","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","543497","","","","","","","","","","","","","","","","","","","","2-Heptanol","IUPAC Name:	2-HeptanolIUPAC Name:	2-HeptanolIUPAC Name:	2-HeptanolIUPAC Name:	2-Heptanol","alcohol","","","ACD labs predicted, Chemspider","","","","","","","","","",""
"7E6F7804-ABA7-4434-B8B4-995842954056","2,2,4-trimethylpentane","114.2285","C8H18","540-84-1","Isooctane","1.1","6","-12","Measured","417","No",">5000","1","Aspiration hazard and toxic to aquatic life with long lasting effects","-107","Measured","Scifinder","99.5","Measured","Scifinder",".6919","g/cm3","20","Scifinder","Measured","","","","","35.06","kJ/mol","25","NREL, 2016","306.92","5.1","kPa","20","Pubchem","","44.3","kJ/kg","Heywood (1988),915","30.48","","543.96",".303","","","","20.6","",".18977","100","by definition","100","by definition ","18.3","Measured","NREL IQT Compendium. Average of two values","2.44","mg/L","Measured","25","Yalkowsky, 1992","14.1","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","540841","","","","","","","","","","","","","","","","","","","","2,2,4-trimethylpentane","IUPAC Name:	2,2,4-trimethylpentaneIUPAC Name:	2,2,4-trimethylpentaneIUPAC Name:	2,2,4-trimethylpentaneIUPAC Name:	2,2,4-trimethylpentane","alkane","","","Predicted/ ACD Labs","No issues predicted","","","","","","","","",""
"9183873A-2F81-4F32-B0E3-EBDDC11F5325","Heptane","100.202","C7H16","142-82-5","n-heptane","1.05","6.7","-4","Measured","223","No","","1","Aspiration and toxic to aquatic life with long lasting effects, LC50 inhalation rat, 103000 mg/m3 4 hr","-91","Measured","Alfa Aesar","98","Measured","Alfa Aesar","0.8715","g/cm3","20","Scifinder","Measured","","uPas","","","36.57","kJ/mol","25","CRC Handbook","364.96","4.6","kPa","20","Pub Chem","","","","","","","540.21",".352","","Pass ASTM D130- Pubchem","","19.66","25","","0","by definition","0","by definition","53.8","Measured","Yanowitz, J.; Ratcliff, M.A.; McCormick, R.L.; Taylor, J.D.; Murphy, M.J. (2017) “Compendium of Experimental Cetane Numbers,” NREL/TP-5400-67585","3.40","%","Measured","25","Pub Chem, Yalkowsky","15.3","0","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","142825","","","","","","","","","","","","","","","","","","","","Heptane","IUPAC Name:	HeptaneIUPAC Name:	HeptaneIUPAC Name:	HeptaneIUPAC Name:	Heptane","alkane","","","CRC Handbook","No issues predicted","","","","","","","","",""
"0FD25341-5DE3-4CE4-929F-107D8B2E99C5","2-methylpropan-1-ol","74.12","C4H10O","78-83-1","Isobutanol, Isobutyl alcohol","1.7","10.6","28","Measured","415","","3350","1","Eye damage","-108","Measured","Alfa Aesar","107.89","Measured","Alfa Aesar",".8018","g/cm3","24","CRC Handbook","Measured","0.05","cP","20","Hahn. Converted from mPa.s using density measurement above","50.8","kJ/mol","25","Chickos and Acree, 2003. Enthalpies of Vaporization of Organic and Organometallic Compounds","685.37","7.65","mmHg","37.78","Wallner, T., Ickes, A., Lawyer, K. Analytical assessment of alcohol isomers for spark-ignition engine applications. Proceedings of the FISITA 2012 World Automotive Congress. F2012-B01-004. Beijing, China. November 27-30, 2012","","33.2","","Christensen et al., Fuels Energy 2011,25,4723-4733","26.6","4.3","548",".585","","","","23","25","0.16768","90","Christensen, 2011","105","Christensen, 2011","8.5","Measured","Haas, F.M.; Ramcharan, A.; Dryer, F.L. (2011). “Relative Reactivities of the Isomeric Butanols and Ethanol in an Ignition Quality Tester.” Energy Fuels (25:9); pp. 3909–3916. http://dx.doi.org/10.1021/ef2008024","85000","mL/100mL","Measured","25","Valvani, 1981","15.1","5.7","15.9","Sigma, 2kg $97","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","78831","","","","","","","","","","","","","","","","","","","","2-methylpropan-1-ol","IUPAC Name:	2-methylpropan-1-olIUPAC Name:	2-methylpropan-1-olIUPAC Name:	2-methylpropan-1-olIUPAC Name:	2-methylpropan-1-ol","alcohol","","Yaws, C.L. Yaws' Handbook of Thermodynamic and Physical Properties of Chemical Compounds: Physical, Thermodynamic and Transport Properties for 5,000 Organic Chemical Compounds. McGraw-Hill, 2003","Hahn","No issues predicted","","","","","","","","",""
"E7EBFB83-FB51-46C1-9615-F682EB00F81C","Hexadecane","226.45","C16H34","544-76-3","n-hexadecane","","","135","","215","","","","","18","Measured","Alfa Aesar","287","Measured","Alfa Aesar",".77","g/cm3","","Wikipedia","","","","","","50.5","kJ/mol","25","Chemspider","223.00","<0.1","mbar","20","","","","","","","","721.2",".7471","","","","","","","","","","","100","Measured","By definition",".9","g/L","Predicted","25","EPI Suite","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","544763","","","","","","","","","","","","","","","","","","","","Hexadecane","IUPAC Name:	HexadecaneIUPAC Name:	HexadecaneIUPAC Name:	HexadecaneIUPAC Name:	Hexadecane","alkane","","","","","","","","","","","","",""
"4E769337-8094-4954-BA1A-2DFC7488B9AF","2,2,4,4,6,8,8-heptamethylnonane","226.44","C16H34","4390-04-9","heptamethylnonane, isocetane, isohexadecane","","","96","","","",">2000 ","","",".9","Predicted","EPI Suite","240","Measured","Alfa Aesar",".793","g/mL","25","Sigma Aldrich","","","","","","45.8","kJ/mol","25","Chemspider","202.26","","Pa","","","","","","","","","","","","","","","","","","","95.2","Predicted from DCN","15.1","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585[","2","g/L","Predicted","25","EPI Suite","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","4390049","","","","","","","","","","","","","","","","","","","","2,2,4,4,6,8,8-heptamethylnonane","IUPAC Name:	2,2,4,4,6,8,8-heptamethylnonaneIUPAC Name:	2,2,4,4,6,8,8-heptamethylnonaneIUPAC Name:	2,2,4,4,6,8,8-heptamethylnonaneIUPAC Name:	2,2,4,4,6,8,8-heptamethylnonane","alkane","","","","","","","","","","","","",""
"646000CD-C69F-4CAF-A258-A90E0A13E840","o-Xylene","106.17","C8H10","95-47-6","1,2- Dimethylbenzene, 2-Methyltoluene",".9","6.7","32","Measured","463","","","1","Aspiration, LC50 rat inhalation, 18,800 mg/m3, 6 hr","-25","Measured","Alfa Aesar","144","Measured","Alfa Aesar",".8801","g/mL","20","The Merck Index","Measured","0.0086","cP","20","CRC  Handbook. Converted from mPa.s using density above","43.43","kJ/mol","25","Pub Chem","409.06",".7","mmHg","20","Pubchem","","","","","","","630.37",".3127","","","","29.76","25","","100","API Report","120","API Report","","","","178","mg/L","Measured","25","Sanemasa, 1982","18.04","2.61","2.82","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","95476","","","","","","","","","","","","","","","","","","","","o-Xylene","IUPAC Name:	o-XyleneIUPAC Name:	o-XyleneIUPAC Name:	o-XyleneIUPAC Name:	o-Xylene","aromatic","","","CRC Handbook","No issues predicted","","","","","","","","",""
"DD330C41-E45A-447B-9EA2-A3B0A36043D4","1,2,4-Trimethylbenzene","120.19","C9H12","95-63-6","1,2,4-Trimethylbenzene",".9","6.4","44.4","Measured","500","","3550","1","Aspiration","-43.78","Measured","Alfa Aesar","169","Measured","Alfa Aesar",".8718","g/cm3","25","Earhart","Measured","","","","","39.2","kJ/mol","169","Pub Chem","326.15",".28","","25","Chao","","","","","","3.23","649.13",".3792","","","","29.71","20","","104.4","NREL, Jan. 2012 JGB-1-40511-01, WO #53","108.6","NREL, Jan. 2012 JGB-1-40511-01, WO #53","8.9","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","57","mg/L","Measured","25","McAuliffe, 1966","18","1","1","Sigma, 500 mL $36.60","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","95636","","","","","","","","","","","","","","","","","","","","1,2,4-Trimethylbenzene","IUPAC Name:	1,2,4-TrimethylbenzeneIUPAC Name:	1,2,4-TrimethylbenzeneIUPAC Name:	1,2,4-TrimethylbenzeneIUPAC Name:	1,2,4-Trimethylbenzene","aromatic","","","Earhart","No issues predicted","","","","","","","","",""
"D0DD5DD6-5C7A-4760-B466-B6893AEB9FA9","Methylcyclopentane","84.16","C6H12","96-37-7","Methylcyclopentane","1","8.35","-23","Measured","260","","","1","Aspiration","-142.4","Measured","Alfa Aesar","71.8","Measured","Alfa Aesar",".7486","g/cm3","20","CRC Handbook","Measured","","","","","29.08","kJ/mol","","Pub Chem","345.53","18.4","mmHg","25","Boublik","","","","","","3.784","532.79",".2302","","","","21.6","20","","80","API Report","91","API Report","17","Measured","NREL IQT dataYanowitz, J., M.A. Ratcliff, R.L. McCormick, J.D. Taylor, and M.J. Murphy. 2017. Compendium of Experimental Cetane Numbers. Golden, CO: National Renewable Energy Laboratory. Report no. NREL/TP-5400-67585","42","mg/L","Measured","25","McAuliffe, 1966","16","1","0","Sigma, 500 mL $168","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","96377","","","","","","","","","","","","","","","","","","","","Methylcyclopentane","IUPAC Name:	MethylcyclopentaneIUPAC Name:	MethylcyclopentaneIUPAC Name:	MethylcyclopentaneIUPAC Name:	Methylcyclopentane","alkane","","","US Coast Guard, DOT","No issues predicted","","","","","","","","",""
"5E8BA5E4-A713-4D74-9EA1-E11E367ED7AE","1-Methyl-4-(1-methylethyl)benzene","134.22","C10H14","99-87-6","p­-Cymene, 4-Isopropyltoluene, 4-Methylcumene",".7","5.6","47","Measured","435","","4750","1","Aspiration. Category 2- suspected of causing cancer","-68","Measured","Alfa Aesar","177","Measured","Alfa Aesar",".8573","g/mL","20","CRC Handbook","Measured","","","","","37.63","kJ/mol","","Pub Chem","280.36",".2","mmHg","20","Pubchem","","","","","","2.8","652",".3722","","","","28.09","20","","98","API Report","110","API Report","","","","23.4","mg/L","Measured","25","Banerjee, 1980","17.4","2.27","2.44","Sigma, 1kg $67","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","99876","","","","","","","","","","","","","","","","","","","","1-Methyl-4-(1-methylethyl)benzene","IUPAC Name:	1-Methyl-4-(1-methylethyl)benzeneIUPAC Name:	1-Methyl-4-(1-methylethyl)benzeneIUPAC Name:	1-Methyl-4-(1-methylethyl)benzeneIUPAC Name:	1-Methyl-4-(1-methylethyl)benzene","aromatic","","","US Coast Guard DOT","No issues predicted","","","","","","","","",""
"B97754BF-9AAA-4BA5-9367-04F403DA2885","4,6,6-trimethylbicyclo[3.1.1]heptane","138.25","C10H18","473-55-2","Pinane",".7","7.2","42","Measured","273","","","2","No serious warnings","-53","Measured","CRC Handbook","169","Measured","CRC Handbook",".8467","g/cm3","","CRC Handbook","Measured","","","","","37.8","kJ/mol","25","Predicted/ ACD Labs","273.4","0.29","mmHg","25","Pub Chem","","","","","","","","","","","","26.5","25","","65","Sinor Report","77","Sinor Report","","","","4.731","mg/L","Predicted","25","EPI Suite Chemspider","","","","Akos? Sigma discontinued","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","Pure Compounds","473552","","","","","","","","","","","","","","","","","","","","4,6,6-trimethylbicyclo[3.1.1]heptane","IUPAC Name:	4,6,6-trimethylbicyclo[3.1.1]heptaneIUPAC Name:	4,6,6-trimethylbicyclo[3.1.1]heptaneIUPAC Name:	4,6,6-trimethylbicyclo[3.1.1]heptaneIUPAC Name:	4,6,6-trimethylbicyclo[3.1.1]heptane","alkane","","","Predicted/ ACD Labs","No issues predicted","","","","","","","","",""
